Temperatura,Umidade,Analogico,Hora,Sopro
26.5,93.0,4095.0,33.99469757080078,SEM SOPRO
26.5,93.0,4095.0,34.074610471725464,SEM SOPRO
26.5,93.0,4095.0,34.15424728393555,SEM SOPRO
26.5,93.0,4095.0,34.235026597976685,SEM SOPRO
26.5,93.0,4095.0,34.314368724823,SEM SOPRO
26.5,93.0,4095.0,34.394752502441406,SEM SOPRO
26.5,93.0,4095.0,34.47459316253662,SEM SOPRO
26.6,93.0,4095.0,34.58047580718994,SEM SOPRO
26.6,93.0,4095.0,34.65960431098938,SEM SOPRO
26.6,93.0,4095.0,34.73953151702881,SEM SOPRO
26.6,93.0,4095.0,34.81924819946289,SEM SOPRO
26.6,93.0,4095.0,34.89928913116455,SEM SOPRO
26.6,93.0,4095.0,34.9798104763031,SEM SOPRO
26.6,93.0,4095.0,35.05971360206604,SEM SOPRO
26.6,93.0,4095.0,35.13972091674805,SEM SOPRO
26.6,93.0,4095.0,35.219125270843506,SEM SOPRO
26.6,93.0,4095.0,35.29949188232422,SEM SOPRO
26.6,93.0,4095.0,35.379695653915405,SEM SOPRO
26.6,93.0,4095.0,35.45942974090576,SEM SOPRO
26.6,93.0,4095.0,35.539663791656494,SEM SOPRO
26.6,93.0,4095.0,35.61986041069031,SEM SOPRO
26.6,93.0,4095.0,35.700072050094604,SEM SOPRO
26.6,93.0,4095.0,35.77967929840088,SEM SOPRO
26.6,93.0,4095.0,35.85970497131348,SEM SOPRO
26.6,93.0,4095.0,35.93930459022522,SEM SOPRO
26.6,93.0,4095.0,36.01929235458374,SEM SOPRO
26.6,93.0,4095.0,36.0998113155365,SEM SOPRO
26.6,93.0,4095.0,36.17966413497925,SEM SOPRO
26.6,93.0,4095.0,36.259679317474365,SEM SOPRO
26.6,93.0,4095.0,36.33973240852356,SEM SOPRO
26.6,93.0,4095.0,36.41926670074463,SEM SOPRO
26.6,93.0,4095.0,36.4994432926178,SEM SOPRO
26.6,91.0,4095.0,36.60456967353821,SEM SOPRO
26.6,91.0,4095.0,36.68456411361694,SEM SOPRO
26.6,91.0,4095.0,36.76443958282471,SEM SOPRO
26.6,91.0,4095.0,36.84474444389343,SEM SOPRO
26.6,91.0,4095.0,36.92483353614807,SEM SOPRO
26.6,91.0,4095.0,37.00387525558472,SEM SOPRO
26.6,91.0,4095.0,37.08466362953186,SEM SOPRO
26.6,91.0,4095.0,37.16469120979309,SEM SOPRO
26.6,91.0,4095.0,37.24451661109924,SEM SOPRO
26.6,91.0,4095.0,37.32496762275696,SEM SOPRO
26.6,91.0,4095.0,37.40476655960083,SEM SOPRO
26.6,91.0,4095.0,37.48463678359985,SEM SOPRO
26.6,91.0,4095.0,37.56429719924927,SEM SOPRO
26.6,91.0,4095.0,37.644787549972534,SEM SOPRO
26.6,91.0,4095.0,37.72467923164368,SEM SOPRO
26.6,91.0,4095.0,37.80471611022949,SEM SOPRO
26.6,91.0,4095.0,37.88413715362549,SEM SOPRO
26.6,91.0,4095.0,37.96443462371826,SEM SOPRO
26.6,91.0,4095.0,38.04474639892578,SEM SOPRO
26.6,91.0,4095.0,38.124825954437256,SEM SOPRO
26.6,91.0,4095.0,38.20466494560242,SEM SOPRO
26.6,91.0,4095.0,38.28435969352722,SEM SOPRO
26.6,91.0,4095.0,38.3644905090332,SEM SOPRO
26.6,91.0,4095.0,38.44439435005188,SEM SOPRO
26.6,91.0,4095.0,38.52453970909119,SEM SOPRO
26.7,89.0,4095.0,38.6297402381897,SEM SOPRO
26.7,89.0,4095.0,38.70962476730347,SEM SOPRO
26.7,89.0,4095.0,38.7894549369812,SEM SOPRO
26.7,89.0,4095.0,38.868974924087524,SEM SOPRO
26.7,89.0,4095.0,38.94937252998352,SEM SOPRO
26.7,89.0,4095.0,39.029874086380005,SEM SOPRO
26.7,89.0,4095.0,39.109721660614014,SEM SOPRO
26.7,89.0,4095.0,39.18972611427307,SEM SOPRO
26.7,89.0,4095.0,39.269837379455566,SEM SOPRO
26.7,89.0,4095.0,39.34906315803528,SEM SOPRO
26.7,89.0,4095.0,39.42973828315735,SEM SOPRO
26.7,89.0,4095.0,39.50980591773987,SEM SOPRO
26.7,89.0,4095.0,39.58986163139343,SEM SOPRO
26.7,89.0,4095.0,39.66926693916321,SEM SOPRO
26.7,89.0,4095.0,39.74923634529114,SEM SOPRO
26.7,89.0,4095.0,39.83031105995178,SEM SOPRO
