Temperatura,Umidade,Analogico,Hora,Sopro
24.0,84.0,4095.0,19.282726764678955,SEM SOPRO
24.0,84.0,4095.0,19.362613916397095,SEM SOPRO
24.0,84.0,4095.0,19.442766666412354,SEM SOPRO
24.0,84.0,4095.0,19.522274494171143,SEM SOPRO
24.0,84.0,4095.0,19.602322816848755,SEM SOPRO
24.0,84.0,4095.0,19.68285608291626,SEM SOPRO
24.0,84.0,4095.0,19.76261258125305,SEM SOPRO
24.0,84.0,4095.0,19.84286093711853,SEM SOPRO
24.0,84.0,4095.0,19.922857761383057,SEM SOPRO
24.0,84.0,4095.0,20.002532720565796,SEM SOPRO
24.0,84.0,4095.0,20.08215022087097,SEM SOPRO
24.0,84.0,4095.0,20.162669897079468,SEM SOPRO
24.0,84.0,4095.0,20.242741346359253,SEM SOPRO
24.0,84.0,4095.0,20.32235312461853,SEM SOPRO
24.0,84.0,4095.0,20.402652740478516,SEM SOPRO
24.0,84.0,4095.0,20.48228907585144,SEM SOPRO
24.0,84.0,4095.0,20.562180995941162,SEM SOPRO
24.0,84.0,4095.0,20.642755270004272,SEM SOPRO
23.9,84.0,4095.0,20.747628688812256,SEM SOPRO
23.9,84.0,4095.0,20.82730770111084,SEM SOPRO
23.9,84.0,4095.0,20.90785551071167,SEM SOPRO
23.9,84.0,4095.0,20.988017797470093,SEM SOPRO
23.9,84.0,4095.0,21.067947387695312,SEM SOPRO
23.9,84.0,4095.0,21.147615432739258,SEM SOPRO
23.9,84.0,4095.0,21.227622747421265,SEM SOPRO
23.9,84.0,4095.0,21.30785632133484,SEM SOPRO
23.9,84.0,4095.0,21.387770891189575,SEM SOPRO
23.9,84.0,4095.0,21.46762204170227,SEM SOPRO
23.9,84.0,4095.0,21.547125577926636,SEM SOPRO
23.9,84.0,4095.0,21.627815008163452,SEM SOPRO
23.9,84.0,4095.0,21.707687854766846,SEM SOPRO
23.9,84.0,4095.0,21.787792205810547,SEM SOPRO
23.9,84.0,4095.0,21.867189168930054,SEM SOPRO
23.9,84.0,4095.0,21.947500467300415,SEM SOPRO
23.9,84.0,4095.0,22.027524709701538,SEM SOPRO
23.9,84.0,4095.0,22.107819080352783,SEM SOPRO
23.9,84.0,4095.0,22.187801122665405,SEM SOPRO
23.9,84.0,4095.0,22.267793655395508,SEM SOPRO
23.9,84.0,4095.0,22.347402572631836,SEM SOPRO
23.9,84.0,4095.0,22.427454948425293,SEM SOPRO
23.9,84.0,4095.0,22.507854461669922,SEM SOPRO
23.9,84.0,4095.0,22.587726593017578,SEM SOPRO
23.9,84.0,4095.0,22.667926788330078,SEM SOPRO
23.9,84.0,4095.0,22.772074699401855,SEM SOPRO
23.9,84.0,4095.0,22.852829456329346,SEM SOPRO
23.9,84.0,4095.0,22.932092905044556,SEM SOPRO
23.9,84.0,4095.0,23.013121366500854,SEM SOPRO
23.9,84.0,4095.0,23.09282398223877,SEM SOPRO
23.9,84.0,4095.0,23.17349362373352,SEM SOPRO
23.9,84.0,4095.0,23.25271725654602,SEM SOPRO
23.9,84.0,4095.0,23.3326096534729,SEM SOPRO
23.9,84.0,4095.0,23.412965774536133,SEM SOPRO
23.9,84.0,4095.0,23.492801666259766,SEM SOPRO
23.9,84.0,4095.0,23.572800636291504,SEM SOPRO
23.9,84.0,4095.0,23.65338397026062,SEM SOPRO
23.9,84.0,4095.0,23.732254028320312,SEM SOPRO
23.9,84.0,4095.0,23.812649250030518,SEM SOPRO
23.9,84.0,4095.0,23.892608642578125,SEM SOPRO
23.9,84.0,4095.0,23.972765684127808,SEM SOPRO
23.9,84.0,4095.0,24.052656412124634,SEM SOPRO
23.9,84.0,4095.0,24.13234305381775,SEM SOPRO
23.9,84.0,4095.0,24.211923122406006,SEM SOPRO
23.9,84.0,4095.0,24.292751789093018,SEM SOPRO
23.9,84.0,4095.0,24.372779607772827,SEM SOPRO
23.9,84.0,4095.0,24.45280694961548,SEM SOPRO
23.9,84.0,4095.0,24.53238534927368,SEM SOPRO
23.9,84.0,4095.0,24.61319637298584,SEM SOPRO
23.9,84.0,4095.0,24.692774534225464,SEM SOPRO
24.0,85.0,4095.0,24.794554471969604,SEM SOPRO
24.0,85.0,4095.0,24.877846240997314,SEM SOPRO
24.0,85.0,4095.0,24.957816123962402,SEM SOPRO
24.0,85.0,4095.0,25.037806272506714,SEM SOPRO
24.0,85.0,4095.0,25.117685794830322,SEM SOPRO
24.0,85.0,4095.0,25.197466135025024,SEM SOPRO
24.0,85.0,4095.0,25.27788734436035,SEM SOPRO
24.0,85.0,4095.0,25.357821226119995,SEM SOPRO
24.0,85.0,4095.0,25.437742471694946,SEM SOPRO
24.0,85.0,4095.0,25.517564296722412,SEM SOPRO
24.0,85.0,4095.0,25.59835982322693,SEM SOPRO
24.0,85.0,4095.0,25.67787480354309,SEM SOPRO
24.0,85.0,4095.0,25.75784420967102,SEM SOPRO
24.0,85.0,4095.0,25.83781409263611,SEM SOPRO
24.0,85.0,4095.0,25.91778802871704,SEM SOPRO
24.0,85.0,4095.0,25.997148513793945,SEM SOPRO
24.0,85.0,4095.0,26.078457355499268,SEM SOPRO
24.0,85.0,4095.0,26.15784764289856,SEM SOPRO
24.0,85.0,4095.0,26.23817229270935,SEM SOPRO
24.0,85.0,4095.0,26.31685495376587,SEM SOPRO
24.0,85.0,4095.0,26.397315502166748,SEM SOPRO
24.0,85.0,4095.0,26.47746992111206,SEM SOPRO
24.0,85.0,4095.0,26.557719707489014,SEM SOPRO
24.0,85.0,4095.0,26.637743949890137,SEM SOPRO
24.0,85.0,4095.0,26.71779489517212,SEM SOPRO
